# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 5557 2 2532 66309 20973621 1 build/GeneralUserGS/1060/4.wav
DUPTYPE_WITHIN_SAME_TREE -5557 2 2532 66309 20973622 1 build/GeneralUserGS/1060/5.wav
DUPTYPE_FIRST_OCCURRENCE 1350 2 2532 66309 18880008 1 build/Chaos/0240/3.wav
DUPTYPE_WITHIN_SAME_TREE -1350 2 2532 66309 20972975 1 build/Chaos/0990/4.wav
DUPTYPE_FIRST_OCCURRENCE 1035 2 2532 66309 20973968 1 build/Aspirin/1110/3.wav
DUPTYPE_WITHIN_SAME_TREE -1035 2 2532 66309 20973989 1 build/Chaos/1110/3.wav
DUPTYPE_WITHIN_SAME_TREE -1035 2 2532 66309 20847489 1 build/Chaos/0670/2.wav
DUPTYPE_FIRST_OCCURRENCE 1444 2 2532 66309 19534248 1 build/Chaos/0400/3.wav
DUPTYPE_WITHIN_SAME_TREE -1444 2 2532 66309 19534378 1 build/Chaos/0410/3.wav
DUPTYPE_WITHIN_SAME_TREE -1444 2 2532 66309 20973823 1 build/Chaos/1100/3.wav
DUPTYPE_FIRST_OCCURRENCE 1349 2 2532 66309 18880007 1 build/Chaos/0240/2.wav
DUPTYPE_WITHIN_SAME_TREE -1349 2 2532 66309 20972974 1 build/Chaos/0990/3.wav
DUPTYPE_FIRST_OCCURRENCE 1353 2 2532 66309 18880011 1 build/Chaos/0240/6.wav
DUPTYPE_WITHIN_SAME_TREE -1353 2 2532 66309 20972979 1 build/Chaos/0990/8.wav
DUPTYPE_WITHIN_SAME_TREE -1353 2 2532 66309 20972978 1 build/Chaos/0990/7.wav
DUPTYPE_WITHIN_SAME_TREE -1353 2 2532 66309 18880012 1 build/Chaos/0240/7.wav
DUPTYPE_FIRST_OCCURRENCE 8084 2 2554 66309 19140872 1 build/SBLive/0320/3.wav
DUPTYPE_WITHIN_SAME_TREE -8084 2 2554 66309 19140873 1 build/SBLive/0320/4.wav
DUPTYPE_FIRST_OCCURRENCE 1023 2 2600 66309 20973966 1 build/Aspirin/1110/1.wav
DUPTYPE_WITHIN_SAME_TREE -1023 2 2600 66309 20847487 1 build/Chaos/0670/0.wav
DUPTYPE_WITHIN_SAME_TREE -1023 2 2600 66309 20973987 1 build/Chaos/1110/1.wav
DUPTYPE_FIRST_OCCURRENCE 7538 2 2632 66309 12454855 1 build/LesPaul/0292/23.wav
DUPTYPE_WITHIN_SAME_TREE -7538 2 2632 66309 12585594 1 build/LesPaul/0301/23.wav
DUPTYPE_FIRST_OCCURRENCE 1443 2 2636 66309 19534247 1 build/Chaos/0400/2.wav
DUPTYPE_WITHIN_SAME_TREE -1443 2 2636 66309 19534377 1 build/Chaos/0410/2.wav
DUPTYPE_WITHIN_SAME_TREE -1443 2 2636 66309 20973822 1 build/Chaos/1100/2.wav
DUPTYPE_FIRST_OCCURRENCE 7535 2 2652 66309 12454852 1 build/LesPaul/0292/20.wav
DUPTYPE_WITHIN_SAME_TREE -7535 2 2652 66309 12585591 1 build/LesPaul/0301/20.wav
DUPTYPE_FIRST_OCCURRENCE 7527 2 2656 66309 12454845 1 build/LesPaul/0292/13.wav
DUPTYPE_WITHIN_SAME_TREE -7527 2 2656 66309 12585584 1 build/LesPaul/0301/13.wav
DUPTYPE_FIRST_OCCURRENCE 683 2 2668 66309 20847579 1 build/Aspirin/0680/1.wav
DUPTYPE_WITHIN_SAME_TREE -683 2 2668 66309 20847588 1 build/Chaos/0680/2.wav
DUPTYPE_FIRST_OCCURRENCE 1441 2 2668 66309 19534245 1 build/Chaos/0400/0.wav
DUPTYPE_WITHIN_SAME_TREE -1441 2 2668 66309 20973820 1 build/Chaos/1100/0.wav
DUPTYPE_WITHIN_SAME_TREE -1441 2 2668 66309 19534375 1 build/Chaos/0410/0.wav
DUPTYPE_FIRST_OCCURRENCE 1036 2 2668 66309 20973969 1 build/Aspirin/1110/4.wav
DUPTYPE_WITHIN_SAME_TREE -1036 2 2668 66309 20973990 1 build/Chaos/1110/4.wav
DUPTYPE_WITHIN_SAME_TREE -1036 2 2668 66309 20847490 1 build/Chaos/0670/3.wav
DUPTYPE_FIRST_OCCURRENCE 7146 2 2668 66309 20972785 1 build/JCLive/0960/1.wav
DUPTYPE_WITHIN_SAME_TREE -7146 2 2668 66309 20972787 1 build/JCLive/0960/3.wav
DUPTYPE_WITHIN_SAME_TREE -7146 2 2668 66309 20972789 1 build/JCLive/0960/5.wav
DUPTYPE_FIRST_OCCURRENCE 984 2 2668 66309 20973553 1 build/Aspirin/1050/0.wav
DUPTYPE_WITHIN_SAME_TREE -984 2 2668 66309 20973557 1 build/Chaos/1050/0.wav
DUPTYPE_FIRST_OCCURRENCE 4048 2 2668 66309 18619169 1 build/GeneralUserGS/0160/6.wav
DUPTYPE_WITHIN_SAME_TREE -4048 2 2668 66309 18748774 1 build/GeneralUserGS/0191/6.wav
DUPTYPE_FIRST_OCCURRENCE 1202 2 2668 66309 18098356 1 build/Chaos/0040/10.wav
DUPTYPE_WITHIN_SAME_TREE -1202 2 2668 66309 18098354 1 build/Chaos/0040/8.wav
DUPTYPE_FIRST_OCCURRENCE 1351 2 2668 66309 18880009 1 build/Chaos/0240/4.wav
DUPTYPE_WITHIN_SAME_TREE -1351 2 2668 66309 20972976 1 build/Chaos/0990/5.wav
DUPTYPE_FIRST_OCCURRENCE 3824 2 2668 66309 18098467 1 build/GeneralUserGS/0041/8.wav
DUPTYPE_WITHIN_SAME_TREE -3824 2 2668 66309 18098468 1 build/GeneralUserGS/0041/9.wav
DUPTYPE_FIRST_OCCURRENCE 1330 2 2668 66309 18879781 1 build/Chaos/0220/0.wav
DUPTYPE_WITHIN_SAME_TREE -1330 2 2668 66309 18879847 1 build/Chaos/0230/1.wav
DUPTYPE_FIRST_OCCURRENCE 1200 2 2668 66309 18098346 1 build/Chaos/0040/0.wav
DUPTYPE_WITHIN_SAME_TREE -1200 2 2668 66309 18098350 1 build/Chaos/0040/4.wav
DUPTYPE_WITHIN_SAME_TREE -1200 2 2668 66309 18098348 1 build/Chaos/0040/2.wav
DUPTYPE_WITHIN_SAME_TREE -1200 2 2668 66309 18098352 1 build/Chaos/0040/6.wav
DUPTYPE_FIRST_OCCURRENCE 1445 2 2668 66309 19534249 1 build/Chaos/0400/4.wav
DUPTYPE_WITHIN_SAME_TREE -1445 2 2668 66309 19534379 1 build/Chaos/0410/4.wav
DUPTYPE_WITHIN_SAME_TREE -1445 2 2668 66309 20973824 1 build/Chaos/1100/4.wav
DUPTYPE_FIRST_OCCURRENCE 876 2 2668 66309 20972757 1 build/Aspirin/0960/1.wav
DUPTYPE_WITHIN_SAME_TREE -876 2 2668 66309 20972761 1 build/Aspirin/0960/5.wav
DUPTYPE_WITHIN_SAME_TREE -876 2 2668 66309 20972759 1 build/Aspirin/0960/3.wav
DUPTYPE_FIRST_OCCURRENCE 1034 2 2668 66309 20973967 1 build/Aspirin/1110/2.wav
DUPTYPE_WITHIN_SAME_TREE -1034 2 2668 66309 20973988 1 build/Chaos/1110/2.wav
DUPTYPE_WITHIN_SAME_TREE -1034 2 2668 66309 20847488 1 build/Chaos/0670/1.wav
DUPTYPE_FIRST_OCCURRENCE 8014 2 2684 66309 19009474 1 build/SBLive/0260/10.wav
DUPTYPE_WITHIN_SAME_TREE -8014 2 2684 66309 19009475 1 build/SBLive/0260/11.wav
DUPTYPE_FIRST_OCCURRENCE 8660 2 2686 66309 20972795 1 build/SBLive/0960/1.wav
DUPTYPE_WITHIN_SAME_TREE -8660 2 2686 66309 20972797 1 build/SBLive/0960/3.wav
DUPTYPE_WITHIN_SAME_TREE -8660 2 2686 66309 20972799 1 build/SBLive/0960/5.wav
DUPTYPE_FIRST_OCCURRENCE 4044 2 2704 66309 18619165 1 build/GeneralUserGS/0160/2.wav
DUPTYPE_WITHIN_SAME_TREE -4044 2 2704 66309 18748770 1 build/GeneralUserGS/0191/2.wav
DUPTYPE_FIRST_OCCURRENCE 8438 2 2720 66309 20847957 1 build/SBLive/0720/4.wav
DUPTYPE_WITHIN_SAME_TREE -8438 2 2720 66309 20848033 1 build/SBLive/0730/7.wav
DUPTYPE_WITHIN_SAME_TREE -8438 2 2720 66309 20847958 1 build/SBLive/0720/5.wav
DUPTYPE_WITHIN_SAME_TREE -8438 2 2720 66309 20848099 1 build/SBLive/0740/2.wav
DUPTYPE_WITHIN_SAME_TREE -8438 2 2720 66309 20848241 1 build/SBLive/0770/5.wav
DUPTYPE_FIRST_OCCURRENCE 7526 2 2720 66309 12454844 1 build/LesPaul/0292/12.wav
DUPTYPE_WITHIN_SAME_TREE -7526 2 2720 66309 12585583 1 build/LesPaul/0301/12.wav
DUPTYPE_FIRST_OCCURRENCE 1347 2 2740 66309 18880005 1 build/Chaos/0240/0.wav
DUPTYPE_WITHIN_SAME_TREE -1347 2 2740 66309 20972973 1 build/Chaos/0990/2.wav
DUPTYPE_WITHIN_SAME_TREE -1347 2 2740 66309 18880006 1 build/Chaos/0240/1.wav
DUPTYPE_WITHIN_SAME_TREE -1347 2 2740 66309 20972972 1 build/Chaos/0990/1.wav
DUPTYPE_FIRST_OCCURRENCE 1376 2 2740 66309 19009490 1 build/Chaos/0270/1.wav
DUPTYPE_WITHIN_SAME_TREE -1376 2 2740 66309 20973417 1 build/Chaos/1030/2.wav
DUPTYPE_WITHIN_SAME_TREE -1376 2 2740 66309 20972567 1 build/Chaos/0930/2.wav
DUPTYPE_FIRST_OCCURRENCE 1355 2 2740 66309 18880013 1 build/Chaos/0240/8.wav
DUPTYPE_WITHIN_SAME_TREE -1355 2 2740 66309 18880014 1 build/Chaos/0240/9.wav
DUPTYPE_WITHIN_SAME_TREE -1355 2 2740 66309 20972980 1 build/Chaos/0990/9.wav
DUPTYPE_WITHIN_SAME_TREE -1355 2 2740 66309 20972981 1 build/Chaos/0990/10.wav
DUPTYPE_FIRST_OCCURRENCE 6007 2 2740 66309 18619232 1 build/JCLive/0170/0.wav
DUPTYPE_WITHIN_SAME_TREE -6007 2 2740 66309 18619234 1 build/JCLive/0170/2.wav
DUPTYPE_WITHIN_SAME_TREE -6007 2 2740 66309 18619233 1 build/JCLive/0170/1.wav
DUPTYPE_WITHIN_SAME_TREE -6007 2 2740 66309 18619235 1 build/JCLive/0170/3.wav
DUPTYPE_FIRST_OCCURRENCE 8017 2 2742 66309 19009466 1 build/SBLive/0260/2.wav
DUPTYPE_WITHIN_SAME_TREE -8017 2 2742 66309 19009467 1 build/SBLive/0260/3.wav
DUPTYPE_FIRST_OCCURRENCE 8552 2 2746 66309 20972005 1 build/SBLive/0850/11.wav
DUPTYPE_WITHIN_SAME_TREE -8552 2 2746 66309 20972007 1 build/SBLive/0850/13.wav
DUPTYPE_WITHIN_SAME_TREE -8552 2 2746 66309 20972458 1 build/SBLive/0910/12.wav
DUPTYPE_WITHIN_SAME_TREE -8552 2 2746 66309 20973144 1 build/SBLive/1000/16.wav
DUPTYPE_FIRST_OCCURRENCE 8023 2 2752 66309 19009472 1 build/SBLive/0260/8.wav
DUPTYPE_WITHIN_SAME_TREE -8023 2 2752 66309 19009473 1 build/SBLive/0260/9.wav
DUPTYPE_FIRST_OCCURRENCE 9315 2 2762 66309 20847972 1 build/SoundBlasterOld/0721/0.wav
DUPTYPE_WITHIN_SAME_TREE -9315 2 2762 66309 20848101 1 build/SoundBlasterOld/0740/0.wav
DUPTYPE_WITHIN_SAME_TREE -9315 2 2762 66309 20848169 1 build/SoundBlasterOld/0751/0.wav
DUPTYPE_FIRST_OCCURRENCE 4045 2 2772 66309 18619166 1 build/GeneralUserGS/0160/3.wav
DUPTYPE_WITHIN_SAME_TREE -4045 2 2772 66309 18748771 1 build/GeneralUserGS/0191/3.wav
DUPTYPE_FIRST_OCCURRENCE 8019 2 2774 66309 19009468 1 build/SBLive/0260/4.wav
DUPTYPE_WITHIN_SAME_TREE -8019 2 2774 66309 19009469 1 build/SBLive/0260/5.wav
DUPTYPE_FIRST_OCCURRENCE 5925 2 2796 66309 18225179 1 build/JCLive/0080/4.wav
DUPTYPE_WITHIN_SAME_TREE -5925 2 2796 66309 18225180 1 build/JCLive/0080/5.wav
DUPTYPE_WITHIN_SAME_TREE -5925 2 2796 66309 18486874 1 build/JCLive/0110/4.wav
DUPTYPE_FIRST_OCCURRENCE 5932 2 2796 66309 18225233 1 build/JCLive/0090/5.wav
DUPTYPE_WITHIN_SAME_TREE -5932 2 2796 66309 18225234 1 build/JCLive/0090/6.wav
DUPTYPE_WITHIN_SAME_TREE -5932 2 2796 66309 18225235 1 build/JCLive/0090/7.wav
DUPTYPE_FIRST_OCCURRENCE 3964 2 2796 66309 18225224 1 build/GeneralUserGS/0090/5.wav
DUPTYPE_WITHIN_SAME_TREE -3964 2 2796 66309 18225225 1 build/GeneralUserGS/0090/6.wav
DUPTYPE_WITHIN_SAME_TREE -3964 2 2796 66309 18225226 1 build/GeneralUserGS/0090/7.wav
DUPTYPE_FIRST_OCCURRENCE 994 2 2808 66309 20973716 1 build/Aspirin/1080/0.wav
DUPTYPE_WITHIN_SAME_TREE -994 2 2808 66309 20973719 1 build/Chaos/1080/0.wav
DUPTYPE_FIRST_OCCURRENCE 1447 2 2808 66309 19534251 1 build/Chaos/0400/6.wav
DUPTYPE_WITHIN_SAME_TREE -1447 2 2808 66309 19534381 1 build/Chaos/0410/6.wav
DUPTYPE_WITHIN_SAME_TREE -1447 2 2808 66309 19534252 1 build/Chaos/0400/7.wav
DUPTYPE_WITHIN_SAME_TREE -1447 2 2808 66309 20973826 1 build/Chaos/1100/6.wav
DUPTYPE_WITHIN_SAME_TREE -1447 2 2808 66309 20973827 1 build/Chaos/1100/7.wav
DUPTYPE_FIRST_OCCURRENCE 6392 2 2808 66309 19140866 1 build/JCLive/0320/6.wav
DUPTYPE_WITHIN_SAME_TREE -6392 2 2808 66309 19140867 1 build/JCLive/0320/7.wav
DUPTYPE_FIRST_OCCURRENCE 985 2 2808 66309 20973554 1 build/Aspirin/1050/1.wav
DUPTYPE_WITHIN_SAME_TREE -985 2 2808 66309 20973558 1 build/Chaos/1050/1.wav
DUPTYPE_FIRST_OCCURRENCE 1375 2 2808 66309 19009489 1 build/Chaos/0270/0.wav
DUPTYPE_WITHIN_SAME_TREE -1375 2 2808 66309 20973415 1 build/Chaos/1030/0.wav
DUPTYPE_WITHIN_SAME_TREE -1375 2 2808 66309 20972565 1 build/Chaos/0930/0.wav
DUPTYPE_FIRST_OCCURRENCE 4051 2 2840 66309 18619172 1 build/GeneralUserGS/0160/9.wav
DUPTYPE_WITHIN_SAME_TREE -4051 2 2840 66309 18748777 1 build/GeneralUserGS/0191/9.wav
DUPTYPE_FIRST_OCCURRENCE 4047 2 2876 66309 18619168 1 build/GeneralUserGS/0160/5.wav
DUPTYPE_WITHIN_SAME_TREE -4047 2 2876 66309 18748773 1 build/GeneralUserGS/0191/5.wav
DUPTYPE_FIRST_OCCURRENCE 1442 2 2880 66309 19534246 1 build/Chaos/0400/1.wav
DUPTYPE_WITHIN_SAME_TREE -1442 2 2880 66309 19534376 1 build/Chaos/0410/1.wav
DUPTYPE_WITHIN_SAME_TREE -1442 2 2880 66309 20973821 1 build/Chaos/1100/1.wav
DUPTYPE_FIRST_OCCURRENCE 1378 2 2880 66309 19009492 1 build/Chaos/0270/3.wav
DUPTYPE_WITHIN_SAME_TREE -1378 2 2880 66309 20972569 1 build/Chaos/0930/4.wav
DUPTYPE_WITHIN_SAME_TREE -1378 2 2880 66309 20973419 1 build/Chaos/1030/4.wav
DUPTYPE_FIRST_OCCURRENCE 1379 2 2880 66309 19009493 1 build/Chaos/0270/4.wav
DUPTYPE_WITHIN_SAME_TREE -1379 2 2880 66309 20973420 1 build/Chaos/1030/5.wav
DUPTYPE_WITHIN_SAME_TREE -1379 2 2880 66309 20972570 1 build/Chaos/0930/5.wav
DUPTYPE_FIRST_OCCURRENCE 7825 2 2890 66309 18225126 1 build/SBLive/0070/4.wav
DUPTYPE_WITHIN_SAME_TREE -7825 2 2890 66309 20971882 1 build/SBLive/0840/1.wav
DUPTYPE_FIRST_OCCURRENCE 9106 2 2906 66309 18748780 1 build/SoundBlasterOld/0191/0.wav
DUPTYPE_WITHIN_SAME_TREE -9106 2 2906 66309 20848035 1 build/SoundBlasterOld/0730/0.wav
DUPTYPE_WITHIN_SAME_TREE -9106 2 2906 66309 20847960 1 build/SoundBlasterOld/0720/0.wav
DUPTYPE_WITHIN_SAME_TREE -9106 2 2906 66309 18748781 1 build/SoundBlasterOld/0191/1.wav
DUPTYPE_FIRST_OCCURRENCE 9143 2 2906 66309 19140280 1 build/SoundBlasterOld/0290/1.wav
DUPTYPE_WITHIN_SAME_TREE -9143 2 2906 66309 19140630 1 build/SoundBlasterOld/0300/1.wav
DUPTYPE_FIRST_OCCURRENCE 735 2 2908 66309 20848116 1 build/Aspirin/0750/10.wav
DUPTYPE_WITHIN_SAME_TREE -735 2 2908 66309 20973194 1 build/Aspirin/1002/10.wav
DUPTYPE_WITHIN_SAME_TREE -735 2 2908 66309 20972233 1 build/Aspirin/0882/10.wav
DUPTYPE_WITHIN_SAME_TREE -735 2 2908 66309 20974370 1 build/Aspirin/1210/10.wav
DUPTYPE_WITHIN_SAME_TREE -735 2 2908 66309 20848218 1 build/Aspirin/0770/10.wav
DUPTYPE_FIRST_OCCURRENCE 5255 2 2912 66309 20971985 1 build/GeneralUserGS/0850/6.wav
DUPTYPE_WITHIN_SAME_TREE -5255 2 2912 66309 20972437 1 build/GeneralUserGS/0910/6.wav
DUPTYPE_WITHIN_SAME_TREE -5255 2 2912 66309 20972021 1 build/GeneralUserGS/0851/7.wav
DUPTYPE_FIRST_OCCURRENCE 9199 2 2928 66309 19534633 1 build/SoundBlasterOld/0430/0.wav
DUPTYPE_WITHIN_SAME_TREE -9199 2 2928 66309 20972612 1 build/SoundBlasterOld/0930/0.wav
DUPTYPE_FIRST_OCCURRENCE 4050 2 2944 66309 18619171 1 build/GeneralUserGS/0160/8.wav
DUPTYPE_WITHIN_SAME_TREE -4050 2 2944 66309 18748776 1 build/GeneralUserGS/0191/8.wav
DUPTYPE_FIRST_OCCURRENCE 1045 2 2948 66309 20974109 1 build/Aspirin/1140/1.wav
DUPTYPE_WITHIN_SAME_TREE -1045 2 2948 66309 20974112 1 build/Chaos/1140/1.wav
DUPTYPE_FIRST_OCCURRENCE 685 2 2948 66309 20847581 1 build/Aspirin/0680/3.wav
DUPTYPE_WITHIN_SAME_TREE -685 2 2948 66309 20847595 1 build/Chaos/0680/9.wav
DUPTYPE_FIRST_OCCURRENCE 7404 2 2948 66309 20974163 1 build/JCLive/1150/0.wav
DUPTYPE_WITHIN_SAME_TREE -7404 2 2948 66309 20974164 1 build/JCLive/1150/1.wav
DUPTYPE_WITHIN_SAME_TREE -7404 2 2948 66309 20974165 1 build/JCLive/1150/2.wav
DUPTYPE_WITHIN_SAME_TREE -7404 2 2948 66309 20974166 1 build/JCLive/1150/3.wav
DUPTYPE_FIRST_OCCURRENCE 684 2 2948 66309 20847580 1 build/Aspirin/0680/2.wav
DUPTYPE_WITHIN_SAME_TREE -684 2 2948 66309 20847591 1 build/Chaos/0680/5.wav
DUPTYPE_FIRST_OCCURRENCE 1226 2 2948 66309 18098538 1 build/Chaos/0050/14.wav
DUPTYPE_WITHIN_SAME_TREE -1226 2 2948 66309 18098544 1 build/Chaos/0050/20.wav
DUPTYPE_WITHIN_SAME_TREE -1226 2 2948 66309 18098550 1 build/Chaos/0050/26.wav
DUPTYPE_WITHIN_SAME_TREE -1226 2 2948 66309 18098540 1 build/Chaos/0050/16.wav
DUPTYPE_WITHIN_SAME_TREE -1226 2 2948 66309 18098548 1 build/Chaos/0050/24.wav
DUPTYPE_WITHIN_SAME_TREE -1226 2 2948 66309 18098546 1 build/Chaos/0050/22.wav
DUPTYPE_WITHIN_SAME_TREE -1226 2 2948 66309 18098542 1 build/Chaos/0050/18.wav
DUPTYPE_WITHIN_SAME_TREE -1226 2 2948 66309 18098552 1 build/Chaos/0050/28.wav
DUPTYPE_FIRST_OCCURRENCE 6430 2 2948 66309 19403711 1 build/JCLive/0380/5.wav
DUPTYPE_WITHIN_SAME_TREE -6430 2 2948 66309 19403712 1 build/JCLive/0380/6.wav
DUPTYPE_WITHIN_SAME_TREE -6430 2 2948 66309 20972114 1 build/JCLive/0870/4.wav
DUPTYPE_WITHIN_SAME_TREE -6430 2 2948 66309 20972113 1 build/JCLive/0870/3.wav
DUPTYPE_FIRST_OCCURRENCE 1433 2 2948 66309 19403687 1 build/Chaos/0380/6.wav
DUPTYPE_WITHIN_SAME_TREE -1433 2 2948 66309 20972095 1 build/Chaos/0870/3.wav
DUPTYPE_WITHIN_SAME_TREE -1433 2 2948 66309 20972096 1 build/Chaos/0870/4.wav
DUPTYPE_WITHIN_SAME_TREE -1433 2 2948 66309 19403688 1 build/Chaos/0380/7.wav
DUPTYPE_FIRST_OCCURRENCE 571 2 2948 66309 19665387 1 build/Aspirin/0450/1.wav
DUPTYPE_WITHIN_SAME_TREE -571 2 2948 66309 19665391 1 build/Chaos/0450/1.wav
DUPTYPE_FIRST_OCCURRENCE 317 2 2948 66309 18225154 1 build/Aspirin/0080/2.wav
DUPTYPE_WITHIN_SAME_TREE -317 2 2948 66309 18487020 1 build/Chaos/0140/2.wav
DUPTYPE_WITHIN_SAME_TREE -317 2 2948 66309 18225208 1 build/Chaos/0090/2.wav
DUPTYPE_WITHIN_SAME_TREE -317 2 2948 66309 18354082 1 build/Aspirin/0100/2.wav
DUPTYPE_WITHIN_SAME_TREE -317 2 2948 66309 18354212 1 build/Chaos/0100/2.wav
DUPTYPE_WITHIN_SAME_TREE -317 2 2948 66309 18225158 1 build/Chaos/0080/2.wav
DUPTYPE_WITHIN_SAME_TREE -317 2 2948 66309 18487016 1 build/Aspirin/0140/2.wav
DUPTYPE_FIRST_OCCURRENCE 773 2 2948 66309 20971771 1 build/Aspirin/0830/4.wav
DUPTYPE_WITHIN_SAME_TREE -773 2 2948 66309 20971778 1 build/Chaos/0830/4.wav
DUPTYPE_WITHIN_SAME_TREE -773 2 2948 66309 20847039 1 build/Chaos/0620/8.wav
DUPTYPE_WITHIN_SAME_TREE -773 2 2948 66309 20847038 1 build/Chaos/0620/7.wav
DUPTYPE_WITHIN_SAME_TREE -773 2 2948 66309 20847130 1 build/Chaos/0630/2.wav
DUPTYPE_WITHIN_SAME_TREE -773 2 2948 66309 20185173 1 build/Chaos/0600/6.wav
DUPTYPE_FIRST_OCCURRENCE 7549 2 2972 66309 12454836 1 build/LesPaul/0292/4.wav
DUPTYPE_WITHIN_SAME_TREE -7549 2 2972 66309 12585575 1 build/LesPaul/0301/4.wav
DUPTYPE_FIRST_OCCURRENCE 7528 2 2980 66309 12454846 1 build/LesPaul/0292/14.wav
DUPTYPE_WITHIN_SAME_TREE -7528 2 2980 66309 12585585 1 build/LesPaul/0301/14.wav
DUPTYPE_FIRST_OCCURRENCE 9134 2 3004 66309 19009478 1 build/SoundBlasterOld/0260/0.wav
DUPTYPE_WITHIN_SAME_TREE -9134 2 3004 66309 20973476 1 build/SoundBlasterOld/1030/0.wav
DUPTYPE_WITHIN_SAME_TREE -9134 2 3004 66309 19009534 1 build/SoundBlasterOld/0270/0.wav
DUPTYPE_FIRST_OCCURRENCE 572 2 3016 66309 19665388 1 build/Aspirin/0450/2.wav
DUPTYPE_WITHIN_SAME_TREE -572 2 3016 66309 19665392 1 build/Chaos/0450/2.wav
DUPTYPE_FIRST_OCCURRENCE 698 2 3016 66309 20847797 1 build/Aspirin/0710/0.wav
DUPTYPE_WITHIN_SAME_TREE -698 2 3016 66309 20847802 1 build/Chaos/0710/0.wav
DUPTYPE_FIRST_OCCURRENCE 6742 2 3084 66309 20185133 1 build/JCLive/0590/8.wav
DUPTYPE_WITHIN_SAME_TREE -6742 2 3084 66309 20185134 1 build/JCLive/0590/9.wav
DUPTYPE_FIRST_OCCURRENCE 1271 2 3084 66309 18354183 1 build/Chaos/0100/0.wav
DUPTYPE_WITHIN_SAME_TREE -1271 2 3084 66309 20972170 1 build/Chaos/0880/8.wav
DUPTYPE_FIRST_OCCURRENCE 1431 2 3088 66309 19403685 1 build/Chaos/0380/4.wav
DUPTYPE_WITHIN_SAME_TREE -1431 2 3088 66309 19403686 1 build/Chaos/0380/5.wav
DUPTYPE_WITHIN_SAME_TREE -1431 2 3088 66309 20972094 1 build/Chaos/0870/2.wav
DUPTYPE_FIRST_OCCURRENCE 5581 2 3088 66309 20973772 1 build/GeneralUserGS/1090/1.wav
DUPTYPE_WITHIN_SAME_TREE -5581 2 3088 66309 20973774 1 build/GeneralUserGS/1090/3.wav
DUPTYPE_WITHIN_SAME_TREE -5581 2 3088 66309 20973776 1 build/GeneralUserGS/1090/5.wav
DUPTYPE_FIRST_OCCURRENCE 5646 2 3088 66309 20974158 1 build/GeneralUserGS/1150/0.wav
DUPTYPE_WITHIN_SAME_TREE -5646 2 3088 66309 20974159 1 build/GeneralUserGS/1150/1.wav
DUPTYPE_WITHIN_SAME_TREE -5646 2 3088 66309 20974161 1 build/GeneralUserGS/1150/3.wav
DUPTYPE_WITHIN_SAME_TREE -5646 2 3088 66309 20974160 1 build/GeneralUserGS/1150/2.wav
DUPTYPE_FIRST_OCCURRENCE 3810 2 3088 66309 18098391 1 build/GeneralUserGS/0040/7.wav
DUPTYPE_WITHIN_SAME_TREE -3810 2 3088 66309 18098392 1 build/GeneralUserGS/0040/8.wav
DUPTYPE_FIRST_OCCURRENCE 6011 2 3088 66309 18619236 1 build/JCLive/0170/4.wav
DUPTYPE_WITHIN_SAME_TREE -6011 2 3088 66309 18619238 1 build/JCLive/0170/6.wav
DUPTYPE_WITHIN_SAME_TREE -6011 2 3088 66309 18619239 1 build/JCLive/0170/7.wav
DUPTYPE_WITHIN_SAME_TREE -6011 2 3088 66309 18619237 1 build/JCLive/0170/5.wav
DUPTYPE_WITHIN_SAME_TREE -6011 2 3088 66309 18619241 1 build/JCLive/0170/9.wav
DUPTYPE_WITHIN_SAME_TREE -6011 2 3088 66309 18619240 1 build/JCLive/0170/8.wav
DUPTYPE_FIRST_OCCURRENCE 5215 2 3088 66309 20971699 1 build/GeneralUserGS/0811/0.wav
DUPTYPE_WITHIN_SAME_TREE -5215 2 3088 66309 20972142 1 build/GeneralUserGS/0872/0.wav
DUPTYPE_FIRST_OCCURRENCE 6428 2 3088 66309 19403709 1 build/JCLive/0380/3.wav
DUPTYPE_WITHIN_SAME_TREE -6428 2 3088 66309 20972112 1 build/JCLive/0870/2.wav
DUPTYPE_WITHIN_SAME_TREE -6428 2 3088 66309 19403710 1 build/JCLive/0380/4.wav
DUPTYPE_FIRST_OCCURRENCE 1377 2 3088 66309 19009491 1 build/Chaos/0270/2.wav
DUPTYPE_WITHIN_SAME_TREE -1377 2 3088 66309 20972568 1 build/Chaos/0930/3.wav
DUPTYPE_WITHIN_SAME_TREE -1377 2 3088 66309 20973418 1 build/Chaos/1030/3.wav
DUPTYPE_FIRST_OCCURRENCE 7545 2 3116 66309 12454835 1 build/LesPaul/0292/3.wav
DUPTYPE_WITHIN_SAME_TREE -7545 2 3116 66309 12585574 1 build/LesPaul/0301/3.wav
DUPTYPE_FIRST_OCCURRENCE 4049 2 3120 66309 18619170 1 build/GeneralUserGS/0160/7.wav
DUPTYPE_WITHIN_SAME_TREE -4049 2 3120 66309 18748775 1 build/GeneralUserGS/0191/7.wav
DUPTYPE_FIRST_OCCURRENCE 9305 2 3122 66309 20847702 1 build/SoundBlasterOld/0690/0.wav
DUPTYPE_WITHIN_SAME_TREE -9305 2 3122 66309 20847777 1 build/SoundBlasterOld/0700/1.wav
